"","10345114","10426220","10427122","10427206","10441221","10452238","10523322","10526247","10535115","10543148","year"
"圖學二B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"色彩學二B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"基礎設計(二A)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"電腦繪圖(B)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"電腦繪圖(C)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"字法二C",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"色彩學二C",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"設計繪畫(二C)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"現代繪畫欣賞",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"基礎設計(二C)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"哲學與生活",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"景觀設計(二)",-1,-1,-1,-1,-1,-1,-1,-1,64,-1,1052
"設計素描一A",-1,-1,-1,-1,-1,-1,-1,-1,93,-1,1052
"電腦應用概論(一)A",-1,-1,-1,-1,-1,-1,-1,-1,85,-1,1052
"電腦應用概論(一)B",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"管理學",-1,-1,-1,-1,74,-1,-1,-1,-1,86,1052
"會計學(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"資訊科技導論",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"經濟學(二)",-1,-1,-1,-1,63,-1,-1,-1,-1,70,1052
"美食的真相",-1,-1,-1,-1,60,-1,-1,-1,-1,-1,1052
"政治學與當代生活",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"商用數學",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"初級會計學(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,85,1052
"管理數學(二)",-1,-1,-1,-1,-1,-1,-1,-1,-1,76,1052
"漢字的奧妙",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"民法概要",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"初級會計學(一)",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"體育特別班心肌組",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
"會計應用軟體",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1052
